"1199 Wayland St, San Francisco, CA 94134, USA","37.7236012264672","-122.413960212127"
"598 6th Ave, San Francisco, CA 94118, USA","37.7772330310255","-122.464011512759"
"800 Eucalyptus Dr, San Francisco, CA 94132, USA","37.731168407371705","-122.481785736316"
"2650 18th St, San Francisco, CA 94110, USA","37.7618174293933","-122.40915961801201"
"3088 24th St, San Francisco, CA 94110, USA","37.7525754079659","-122.4138307659"
"2334 Steiner St, San Francisco, CA 94115, USA","37.79095951715279","-122.435871028437"
"1895-1899 Jackson St, San Francisco, CA 94109, USA","37.7935175616075","-122.426337367009"
"1-25 Harvard St, San Francisco, CA 94134, USA","37.7288746308932","-122.421597570913"
"598 3rd Ave, San Francisco, CA 94118, USA","37.7773799393265","-122.46079683236499"
"25 Wayne Pl, San Francisco, CA 94133, USA","37.7967253951014","-122.4110305582"
"50 Shotwell St, San Francisco, CA 94103, USA","37.767667106329604","-122.416696931762"
"2450 30th Ave, San Francisco, CA 94116, USA","37.7415828399394","-122.48734110307801"
"2 Hoffman Ave, San Francisco, CA 94114, USA","37.7543129518327","-122.440923512559"
"444 Francisco St, San Francisco, CA 94133, USA","37.8048422885258","-122.412624442029"
"285-289 Cayuga Ave, San Francisco, CA 94112, USA","37.73012464680609","-122.434550656302"
"Clearfield Dr, San Francisco, CA 94132, USA","37.7296500138521","-122.490543973276"
"3038 Webster St, San Francisco, CA 94123, USA","37.798937120739495","-122.43410894343701"
"2340-2344 Alemany Blvd, San Francisco, CA 94112, USA","37.716595530121396","-122.444109378533"
"1337 Alemany Blvd, San Francisco, CA 94112, USA","37.7293038685682","-122.433976472113"
"755 Sutter St, San Francisco, CA 94109, USA","37.7886466255672","-122.41271854455499"
"385 8th St, San Francisco, CA 94103, USA","37.7744462473551","-122.408644473039"
"2448 16th Ave, San Francisco, CA 94116, USA","37.7422463940298","-122.472345689818"
"194 Ralston St, San Francisco, CA 94132, USA","37.716097269959995","-122.468917900845"
"4701-4723 19th St, San Francisco, CA 94114, USA","37.7589403551088","-122.442176505403"
"245-253 30th St, San Francisco, CA 94131, USA","37.7421421524896","-122.42581492702"
"67-101 Kenwood Way, San Francisco, CA 94127, USA","37.7286789215748","-122.460815801743"
"624-636 Taylor St, San Francisco, CA 94102, USA","37.7881676341957","-122.411758075004"
"1255 Waller St, San Francisco, CA 94117, USA","37.7693343633403","-122.444288355683"
"1635 Divisadero St, San Francisco, CA 94115, USA","37.78477777038921","-122.43989535295401"
"400-460 The Embarcadero, San Francisco, CA 94105, USA","37.7884971440887","-122.388206029438"
"638-678 Stockton St, San Francisco, CA 94108, USA","37.7917926375029","-122.407354509443"
"1251 Quesada Ave, San Francisco, CA 94124, USA","37.7285470574169","-122.38311784750499"
"3379-3399 26th St, San Francisco, CA 94110, USA","37.7490413093679","-122.418137290509"
"601-699 Eugenia Ave, San Francisco, CA 94110, USA","37.7405647178175","-122.417773199168"
"2429 Franklin St, San Francisco, CA 94123, USA","37.7969450378994","-122.425413514044"
"600-698 Lathrop Ave, San Francisco, CA 94134, USA","37.709865709911604","-122.39632122273501"
"1258-1298 Franklin St, San Francisco, CA 94109, USA","37.78640179539261","-122.42321767392"
"300 Olmstead St, San Francisco, CA 94134, USA","37.7220641144347","-122.404566180595"
"1331 Clement St, San Francisco, CA 94118, USA","37.7824762444503","-122.473554862957"
"824 Italy Ave, San Francisco, CA 94112, USA","37.71518008681221","-122.43275444505"
"122 Coso Ave, San Francisco, CA 94110, USA","37.7458821847842","-122.417640618048"
"540-544 Hill St, San Francisco, CA 94114, USA","37.7554092711033","-122.43338826161"
"1791 La Salle Ave, San Francisco, CA 94124, USA","37.738604425683896","-122.39239600469999"
"6631 California St, San Francisco, CA 94121, USA","37.783657579481705","-122.48875995803199"
"198 Guttenberg St, San Francisco, CA 94112, USA","37.7105557045016","-122.44333623049"
"153 Belvedere St, San Francisco, CA 94117, USA","37.767773887474796","-122.449328648219"
"3897 18th St, San Francisco, CA 94114, USA","37.7611554643228","-122.430574059336"
"1338 Golden Gate Ave, San Francisco, CA 94115, USA","37.7795115909237","-122.432800615342"
"4301-4311 18th St, San Francisco, CA 94114, USA","37.760758431174395","-122.437193152346"
"8443 Middle Point Rd, San Francisco, CA 94124, USA","37.7342764855114","-122.37950484947201"
"100 Texas St, San Francisco, CA 94107, USA","37.765189100139","-122.395810281477"
"198 Font Blvd, San Francisco, CA 94132, USA","37.715894868369105","-122.474445288276"
"1851 39th Ave, San Francisco, CA 94122, USA","37.752339997210704","-122.49790427151501"
"601 Indiana St, San Francisco, CA 94107, USA","37.76286869970829","-122.39166123149299"
"740 Arkansas St, San Francisco, CA 94107, USA","37.7566245753505","-122.397969253539"
"3023 Balboa St, San Francisco, CA 94121, USA","37.7759291308271","-122.491429290767"
"420 Mariposa St, San Francisco, CA 94107, USA","37.7643228810053","-122.388854011378"
"556 27th St, San Francisco, CA 94131, USA","37.746644060383204","-122.43286513480801"
"1601 Jerrold Ave, San Francisco, CA 94124, USA","37.7387418395425","-122.38931064465"
"2901 Pacific Ave, San Francisco, CA 94115, USA","37.7922963629344","-122.443007407705"
"4300 26th St, San Francisco, CA 94131, USA","37.74796372452921","-122.435991243123"
"725-825 Point Lobos Ave, San Francisco, CA 94121, USA","37.77846921994671","-122.513642064265"
"450 9th St, San Francisco, CA 94103, USA","37.7714630835951","-122.40984256411899"
"439 43rd Ave, San Francisco, CA 94121, USA","37.7804126251317","-122.504177712633"
"770 California St, San Francisco, CA 94108, USA","37.7923543180605","-122.407142446839"
"1600 Santiago St, San Francisco, CA 94116, USA","37.7445379683827","-122.484394335383"
